duration,vowel_group,age,gender,accent
0.07,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.516,back,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.94,central,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.13,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.45,central,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.412,back,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.2,front,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.03,central,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.142,central,no_info,no_info,no_info
0.19,front,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.2,back,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.39,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.14,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.12,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.15,front,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.05,central,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.04,central,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.16,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.13,central,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.2,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.06,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.322,back,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.22,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.05,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.06,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.03,back,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.14,central,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.11,central,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.1,back,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.07,back,no_info,no_info,no_info
0.182,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.19,front,no_info,no_info,no_info
0.12,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.2,back,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.1,front,no_info,no_info,no_info
0.35,back,no_info,no_info,no_info
0.09,central,no_info,no_info,no_info
0.15,central,no_info,no_info,no_info
0.46,front,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.07,front,no_info,no_info,no_info
0.06,front,no_info,no_info,no_info
0.25,front,no_info,no_info,no_info
0.2,central,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.1,central,no_info,no_info,no_info
0.12,front,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.07,central,no_info,no_info,no_info
0.09,front,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.15,back,no_info,no_info,no_info
0.11,front,no_info,no_info,no_info
0.2,front,no_info,no_info,no_info
0.28,back,no_info,no_info,no_info
0.08,back,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.32,back,no_info,no_info,no_info
0.04,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.58,front,no_info,no_info,no_info
0.18,central,no_info,no_info,no_info
0.17,back,no_info,no_info,no_info
0.16,back,no_info,no_info,no_info
0.11,back,no_info,no_info,no_info
0.13,front,no_info,no_info,no_info
0.2,back,no_info,no_info,no_info
0.08,central,no_info,no_info,no_info
0.21,back,no_info,no_info,no_info
0.22,front,no_info,no_info,no_info
0.17,front,no_info,no_info,no_info
0.05,front,no_info,no_info,no_info
0.19,back,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
0.09,back,no_info,no_info,no_info
0.55,front,no_info,no_info,no_info
0.03,front,no_info,no_info,no_info
1.215,back,no_info,no_info,no_info
0.13,back,no_info,no_info,no_info
0.04,back,no_info,no_info,no_info
0.21,back,no_info,no_info,no_info
0.08,front,no_info,no_info,no_info
0.15,central,no_info,no_info,no_info
0.27,central,no_info,no_info,no_info
0.59,front,no_info,no_info,no_info
0.05,front,seventies,male_masculine,no_info
0.08,central,seventies,male_masculine,no_info
0.04,front,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.09,central,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.15,front,seventies,male_masculine,no_info
0.06,back,seventies,male_masculine,no_info
0.08,front,seventies,male_masculine,no_info
0.13,front,seventies,male_masculine,no_info
0.12,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.06,front,seventies,male_masculine,no_info
0.1,front,seventies,male_masculine,no_info
0.07,central,seventies,male_masculine,no_info
0.08,front,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.06,central,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.09,back,seventies,male_masculine,no_info
0.35,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.06,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.06,central,seventies,male_masculine,no_info
0.07,central,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.09,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.19,front,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.08,central,seventies,male_masculine,no_info
0.04,front,seventies,male_masculine,no_info
0.08,front,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.1,front,seventies,male_masculine,no_info
0.23,front,seventies,male_masculine,no_info
0.45,back,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.08,central,seventies,male_masculine,no_info
0.08,central,seventies,male_masculine,no_info
0.07,front,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.25,back,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.11,back,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.08,front,seventies,male_masculine,no_info
0.09,central,seventies,male_masculine,no_info
0.03,front,seventies,male_masculine,no_info
0.24,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.1,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.03,back,seventies,male_masculine,no_info
0.2,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.09,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.05,front,seventies,male_masculine,no_info
0.05,central,seventies,male_masculine,no_info
0.1,front,seventies,male_masculine,no_info
0.11,central,seventies,male_masculine,no_info
0.16,back,seventies,male_masculine,no_info
0.03,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.11,back,seventies,male_masculine,no_info
0.04,back,seventies,male_masculine,no_info
0.11,back,seventies,male_masculine,no_info
0.07,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.11,back,seventies,male_masculine,no_info
0.06,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.25,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.17,back,seventies,male_masculine,no_info
0.13,back,seventies,male_masculine,no_info
0.12,back,seventies,male_masculine,no_info
0.08,back,seventies,male_masculine,no_info
0.03,back,seventies,male_masculine,no_info
0.17,front,seventies,male_masculine,no_info
0.11,central,seventies,male_masculine,no_info
0.06,back,seventies,male_masculine,no_info
0.05,back,seventies,male_masculine,no_info
0.34,back,seventies,male_masculine,no_info
0.37,back,seventies,male_masculine,no_info
0.06,back,seventies,male_masculine,no_info
0.12,back,seventies,male_masculine,no_info
0.1,central,seventies,male_masculine,no_info
0.11,front,seventies,male_masculine,no_info
0.07,central,seventies,male_masculine,no_info
0.24,back,seventies,male_masculine,no_info
0.13,back,seventies,male_masculine,no_info
0.03,back,seventies,male_masculine,no_info
