duration,consonant_group,age,gender,accent
0.04,approximants,thirties,male_masculine,no_info
0.19,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.12,other,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.08,other,thirties,male_masculine,no_info
0.16,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.09,fricatives,thirties,male_masculine,no_info
0.18,approximants,thirties,male_masculine,no_info
0.24,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.1,other,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.53,approximants,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.13,nasals,thirties,male_masculine,no_info
0.15,other,thirties,male_masculine,no_info
0.12,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.04,nasals,thirties,male_masculine,no_info
0.19,nasals,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.16,nasals,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.14,other,thirties,male_masculine,no_info
0.842,stops,thirties,male_masculine,no_info
0.19,fricatives,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.17,stops,thirties,male_masculine,no_info
0.17,other,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.14,nasals,thirties,male_masculine,no_info
0.1,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.14,fricatives,thirties,male_masculine,no_info
0.35,nasals,thirties,male_masculine,no_info
1.01,fricatives,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.11,other,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.17,approximants,thirties,male_masculine,no_info
0.08,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.17,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,approximants,thirties,male_masculine,no_info
0.17,approximants,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.08,approximants,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.08,nasals,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.03,nasals,thirties,male_masculine,no_info
0.07,nasals,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.07,other,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.05,nasals,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.07,approximants,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.06,nasals,thirties,male_masculine,no_info
0.12,fricatives,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.08,stops,thirties,male_masculine,no_info
0.14,approximants,thirties,male_masculine,no_info
0.13,fricatives,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.17,nasals,thirties,male_masculine,no_info
0.03,other,thirties,male_masculine,no_info
0.05,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.05,stops,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.09,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.04,stops,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.21,nasals,thirties,male_masculine,no_info
0.03,fricatives,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.13,approximants,thirties,male_masculine,no_info
0.29,approximants,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.1,approximants,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.12,stops,thirties,male_masculine,no_info
0.27,fricatives,thirties,male_masculine,no_info
0.11,fricatives,thirties,male_masculine,no_info
0.03,approximants,thirties,male_masculine,no_info
0.05,other,thirties,male_masculine,no_info
0.11,stops,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.04,approximants,thirties,male_masculine,no_info
0.13,other,thirties,male_masculine,no_info
0.03,stops,thirties,male_masculine,no_info
0.06,stops,thirties,male_masculine,no_info
0.05,approximants,thirties,male_masculine,no_info
0.1,fricatives,thirties,male_masculine,no_info
0.09,stops,thirties,male_masculine,no_info
0.09,nasals,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.09,approximants,thirties,male_masculine,no_info
0.07,stops,thirties,male_masculine,no_info
0.06,nasals,fifties,female_feminine,no_info
0.03,nasals,fifties,female_feminine,no_info
0.2,stops,fifties,female_feminine,no_info
0.03,approximants,fifties,female_feminine,no_info
0.27,stops,fifties,female_feminine,no_info
0.09,stops,fifties,female_feminine,no_info
0.53,approximants,fifties,female_feminine,no_info
0.33,nasals,fifties,female_feminine,no_info
0.25,other,fifties,female_feminine,no_info
0.15,fricatives,fifties,female_feminine,no_info
0.07,nasals,fifties,female_feminine,no_info
0.05,nasals,fifties,female_feminine,no_info
0.15,nasals,fifties,female_feminine,no_info
0.07,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.03,other,fifties,female_feminine,no_info
0.12,approximants,fifties,female_feminine,no_info
0.13,fricatives,fifties,female_feminine,no_info
0.03,approximants,fifties,female_feminine,no_info
0.07,approximants,fifties,female_feminine,no_info
0.09,nasals,fifties,female_feminine,no_info
0.04,nasals,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.09,nasals,fifties,female_feminine,no_info
0.09,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.08,other,fifties,female_feminine,no_info
0.08,other,fifties,female_feminine,no_info
0.11,stops,fifties,female_feminine,no_info
0.09,approximants,fifties,female_feminine,no_info
0.04,approximants,fifties,female_feminine,no_info
0.05,stops,fifties,female_feminine,no_info
0.05,approximants,fifties,female_feminine,no_info
0.04,nasals,fifties,female_feminine,no_info
0.07,stops,fifties,female_feminine,no_info
0.08,fricatives,fifties,female_feminine,no_info
0.03,approximants,fifties,female_feminine,no_info
0.11,other,fifties,female_feminine,no_info
0.16,nasals,fifties,female_feminine,no_info
0.09,other,fifties,female_feminine,no_info
0.11,other,fifties,female_feminine,no_info
0.05,approximants,fifties,female_feminine,no_info
0.05,approximants,fifties,female_feminine,no_info
0.05,stops,fifties,female_feminine,no_info
0.12,stops,fifties,female_feminine,no_info
0.11,fricatives,fifties,female_feminine,no_info
0.07,approximants,fifties,female_feminine,no_info
0.07,approximants,fifties,female_feminine,no_info
0.1,fricatives,fifties,female_feminine,no_info
0.03,approximants,fifties,female_feminine,no_info
0.03,approximants,fifties,female_feminine,no_info
0.05,approximants,fifties,female_feminine,no_info
0.07,stops,fifties,female_feminine,no_info
2.14,nasals,fifties,female_feminine,no_info
1.44,stops,fifties,female_feminine,no_info
0.08,approximants,fifties,female_feminine,no_info
0.08,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.04,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.08,approximants,fifties,female_feminine,no_info
0.09,fricatives,fifties,female_feminine,no_info
0.1,approximants,fifties,female_feminine,no_info
0.14,fricatives,fifties,female_feminine,no_info
0.06,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
1.58,nasals,fifties,female_feminine,no_info
0.19,nasals,fifties,female_feminine,no_info
0.04,nasals,fifties,female_feminine,no_info
0.13,fricatives,fifties,female_feminine,no_info
0.07,nasals,fifties,female_feminine,no_info
0.09,stops,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.08,stops,fifties,female_feminine,no_info
0.08,fricatives,fifties,female_feminine,no_info
0.06,approximants,fifties,female_feminine,no_info
0.07,nasals,fifties,female_feminine,no_info
0.03,nasals,fifties,female_feminine,no_info
0.05,stops,fifties,female_feminine,no_info
0.04,approximants,fifties,female_feminine,no_info
0.83,nasals,fifties,female_feminine,no_info
0.4,stops,fifties,female_feminine,no_info
0.07,approximants,fifties,female_feminine,no_info
0.08,stops,fifties,female_feminine,no_info
0.09,nasals,fifties,female_feminine,no_info
0.08,stops,fifties,female_feminine,no_info
0.05,approximants,fifties,female_feminine,no_info
0.04,stops,fifties,female_feminine,no_info
0.1,other,fifties,female_feminine,no_info
0.15,fricatives,fifties,female_feminine,no_info
1.21,approximants,no_info,no_info,no_info
0.08,fricatives,no_info,no_info,no_info
0.05,other,no_info,no_info,no_info
0.07,nasals,no_info,no_info,no_info
0.09,stops,no_info,no_info,no_info
0.03,approximants,no_info,no_info,no_info
0.06,stops,no_info,no_info,no_info
0.03,approximants,thirties,female_feminine,no_info
0.03,other,thirties,female_feminine,no_info
0.03,nasals,thirties,female_feminine,no_info
0.03,nasals,thirties,female_feminine,no_info
0.17,fricatives,thirties,female_feminine,no_info
0.06,approximants,thirties,female_feminine,no_info
0.2,stops,thirties,female_feminine,no_info
0.09,stops,thirties,female_feminine,no_info
0.03,nasals,thirties,female_feminine,no_info
0.1,approximants,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.09,nasals,thirties,female_feminine,no_info
0.07,approximants,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.1,stops,thirties,female_feminine,no_info
0.05,approximants,thirties,female_feminine,no_info
0.04,other,thirties,female_feminine,no_info
0.06,approximants,thirties,female_feminine,no_info
0.1,fricatives,thirties,female_feminine,no_info
0.07,fricatives,thirties,female_feminine,no_info
0.07,stops,thirties,female_feminine,no_info
0.06,stops,thirties,female_feminine,no_info
0.09,approximants,thirties,female_feminine,no_info
0.04,stops,thirties,female_feminine,no_info
0.11,fricatives,thirties,female_feminine,no_info
0.07,fricatives,thirties,female_feminine,no_info
0.11,nasals,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.06,stops,thirties,female_feminine,no_info
0.11,nasals,thirties,female_feminine,no_info
0.07,nasals,thirties,female_feminine,no_info
0.14,other,thirties,female_feminine,no_info
0.1,stops,thirties,female_feminine,no_info
0.04,approximants,thirties,female_feminine,no_info
0.17,stops,thirties,female_feminine,no_info
0.08,approximants,thirties,female_feminine,no_info
0.1,stops,thirties,female_feminine,no_info
0.09,fricatives,thirties,female_feminine,no_info
0.04,other,thirties,female_feminine,no_info
0.07,stops,thirties,female_feminine,no_info
0.15,other,thirties,female_feminine,no_info
0.1,fricatives,thirties,female_feminine,no_info
0.03,approximants,thirties,female_feminine,no_info
0.03,nasals,thirties,female_feminine,no_info
0.03,fricatives,thirties,female_feminine,no_info
0.42,nasals,thirties,female_feminine,no_info
0.03,fricatives,thirties,female_feminine,no_info
0.05,approximants,thirties,female_feminine,no_info
0.09,fricatives,thirties,female_feminine,no_info
0.08,nasals,thirties,female_feminine,no_info
0.03,other,thirties,female_feminine,no_info
0.11,other,thirties,female_feminine,no_info
0.05,nasals,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.14,fricatives,thirties,female_feminine,no_info
0.07,nasals,thirties,female_feminine,no_info
0.1,approximants,thirties,female_feminine,no_info
0.07,approximants,thirties,female_feminine,no_info
0.04,stops,thirties,female_feminine,no_info
0.05,approximants,thirties,female_feminine,no_info
0.06,nasals,thirties,female_feminine,no_info
0.03,stops,thirties,female_feminine,no_info
0.04,approximants,thirties,female_feminine,no_info
0.05,other,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.07,stops,thirties,female_feminine,no_info
0.06,stops,thirties,female_feminine,no_info
0.09,fricatives,thirties,female_feminine,no_info
0.06,stops,thirties,female_feminine,no_info
0.07,nasals,thirties,female_feminine,no_info
0.05,nasals,thirties,female_feminine,no_info
0.08,nasals,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.04,stops,thirties,female_feminine,no_info
0.08,fricatives,thirties,female_feminine,no_info
0.08,stops,thirties,female_feminine,no_info
0.06,fricatives,thirties,female_feminine,no_info
0.11,fricatives,thirties,female_feminine,no_info
0.07,nasals,thirties,female_feminine,no_info
0.05,nasals,thirties,female_feminine,no_info
0.1,nasals,thirties,female_feminine,no_info
0.04,approximants,thirties,female_feminine,no_info
0.05,stops,thirties,female_feminine,no_info
0.07,stops,thirties,female_feminine,no_info
0.1,approximants,thirties,female_feminine,no_info
0.08,other,thirties,female_feminine,no_info
1.064,nasals,thirties,female_feminine,no_info
0.92,stops,thirties,female_feminine,no_info
0.05,nasals,thirties,female_feminine,no_info
0.12,approximants,thirties,female_feminine,no_info
0.04,approximants,thirties,female_feminine,no_info
0.18,other,thirties,female_feminine,no_info
0.12,other,thirties,female_feminine,no_info
0.1,stops,thirties,female_feminine,no_info
0.05,stops,thirties,female_feminine,no_info
